ExternalRiskEstimate,NetFractionRevolvingBurden,AverageMInFile,PercentInstallTrades,NumSatisfactoryTrades,RiskPerformance
87,13,73,24,21,1
84,17,87,57,14,1
88,0,101,64,10,1
85,0,90,31,16,1
84,13,94,12,25,1
73,20,52,48,44,1
89,0,108,33,3,1
69,42,106,15,10,0
68,9,72,28,35,1
64,51,69,25,23,0
78,49,92,57,28,1
63,10,69,17,44,1
80,38,97,37,35,1
65,45,62,48,39,0
81,5,120,32,32,1
65,87,109,24,19,0
77,40,82,38,26,1
84,26,69,31,13,1
73,47,110,27,21,1
72,13,36,54,13,0
70,39,39,27,13,1
73,30,62,20,25,1
67,70,39,33,15,1
77,22,88,21,44,1
65,26,42,19,37,0
73,47,70,31,10,0
73,60,85,22,33,1
87,2,71,40,40,1
84,11,115,22,27,1
64,32,66,45,38,0
84,8,106,45,31,1
75,67,92,8,25,1
84,7,80,24,23,1
87,11,98,9,30,1
75,46,77,43,23,1
75,67,67,29,20,0
81,11,89,31,26,1
78,18,90,36,41,1
84,31,95,35,17,1
80,31,93,26,18,1
83,13,108,45,30,0
70,31,36,25,19,1
81,4,78,38,21,1
90,5,120,47,15,1
88,1,82,29,7,1
57,63,93,37,28,1
73,41,30,62,13,0
82,0,48,24,15,1
78,50,119,30,19,1
70,39,88,50,10,1
79,42,132,27,31,1
78,5,73,29,35,0
75,3,115,37,27,0
88,11,102,47,14,1
68,24,77,16,37,0
91,1,100,64,22,1
82,12,65,30,19,1
78,0,72,36,21,1
60,58,88,41,27,1
67,78,35,19,16,1
78,3,62,22,36,1
80,42,100,30,10,1
72,52,63,24,17,1
56,93,10,20,4,0
56,60,80,63,35,0
76,59,75,35,17,1
68,6,88,36,8,0
63,92,85,21,21,0
78,39,32,67,8,1
61,21,74,49,34,1
77,6,76,38,37,1
66,62,50,44,16,0
62,87,99,55,21,0
68,59,70,51,42,1
90,3,154,33,11,1
91,5,125,17,16,1
90,0,112,20,10,1
63,42,106,26,17,1
75,11,53,25,24,1
65,88,115,44,12,0
76,12,52,40,35,1
65,13,60,29,6,1
89,10,103,27,11,1
78,9,61,47,43,1
71,51,95,29,26,0
88,7,155,18,16,1
78,2,40,35,22,1
88,0,87,50,8,0
77,26,91,22,32,1
83,3,79,43,40,1
91,0,104,38,15,0
81,5,63,35,20,1
82,2,86,19,30,1
68,42,76,16,31,0
56,16,67,31,25,0
83,11,76,25,16,1
68,87,89,38,44,1
73,33,44,23,13,0
80,9,61,29,46,1
78,6,99,44,30,0
80,13,77,24,25,1
81,9,85,35,40,0
77,18,145,8,12,1
70,0,95,33,14,0
80,8,80,23,23,1
74,58,66,48,21,1
63,29,76,12,22,0
70,57,107,50,23,1
86,10,119,33,8,1
83,25,87,60,15,1
67,69,52,13,13,1
62,40,80,30,21,0
72,48,66,34,30,1
71,84,76,60,18,1
66,30,87,43,19,1
80,0,53,17,29,1
57,79,90,38,36,1
82,44,80,29,7,1
78,6,78,24,28,1
77,40,85,20,35,0
57,16,11,33,5,0
78,19,41,38,13,1
83,8,100,31,27,1
75,0,70,33,21,1
65,62,77,24,40,1
79,15,79,4,26,1
81,77,92,55,11,0
90,1,113,15,26,1
78,30,55,25,20,0
82,14,67,17,46,1
85,5,49,30,9,1
64,63,89,33,39,1
66,22,33,44,16,1
74,15,32,30,25,1
78,51,71,29,28,1
80,20,124,18,11,1
66,60,59,24,20,1
64,56,104,50,15,1
68,8,81,43,25,1
74,39,44,33,12,1
75,21,107,24,20,1
61,59,88,32,19,1
71,43,116,24,20,1
79,25,91,28,25,1
81,17,90,21,18,1
80,3,62,37,19,1
67,54,100,30,37,1
75,29,104,31,35,1
75,43,93,47,17,0
58,0,73,29,22,0
83,7,57,17,22,1
62,67,76,45,33,1
82,12,93,32,21,1
71,3,94,36,25,0
88,0,92,70,10,1
67,70,146,41,27,1
82,58,116,40,5,0
77,14,94,20,44,1
80,0,43,21,14,0
84,2,76,16,24,1
75,12,79,20,48,1
79,82,94,42,24,0
77,19,73,29,23,1
84,4,82,22,34,1
62,99,18,25,4,0
80,11,97,38,13,0
77,0,70,64,13,0
67,56,55,58,21,0
77,23,51,26,30,0
80,1,86,27,33,1
72,1,83,47,33,1
62,47,46,59,19,0
79,14,85,78,7,0
67,24,45,38,24,0
77,11,84,65,16,0
69,6,50,36,26,0
57,89,71,44,38,0
56,8,63,62,23,1
61,111,78,57,18,0
61,2,95,64,26,1
75,0,48,50,10,0
55,64,119,44,32,0
80,21,49,14,27,0
84,25,79,75,14,0
85,4,75,23,22,1
85,6,83,50,35,1
50,13,63,12,10,1
58,82,19,64,13,0
61,87,95,59,36,0
63,30,88,32,25,0
61,101,5,50,2,0
65,80,64,50,29,0
73,91,87,17,34,0
79,50,94,39,18,0
68,50,88,19,21,0
77,33,98,33,19,1
69,15,96,20,37,0
79,40,54,34,25,1
55,25,67,59,14,0
60,1,64,57,21,1
73,19,68,52,32,0
79,40,122,20,4,0
59,63,74,32,42,0
70,14,104,41,22,1
73,28,15,33,9,0
61,62,95,38,18,0
81,27,152,11,27,1
56,38,69,39,27,0
72,66,61,33,21,1
69,38,69,21,24,0
60,6,81,17,16,0
56,101,77,24,17,0
65,31,73,17,22,1
59,52,46,20,4,1
66,89,34,75,4,0
78,64,55,12,15,0
59,92,116,13,28,0
73,54,74,20,25,0
54,96,61,63,7,0
84,15,67,55,21,1
69,46,130,30,23,1
69,31,105,74,15,0
61,28,26,60,4,0
73,58,101,36,24,0
68,68,62,54,35,0
84,23,72,59,16,1
64,30,48,59,26,0
58,99,55,34,29,0
68,42,104,50,14,0
81,4,59,51,34,1
64,85,80,59,11,0
68,69,71,23,34,0
59,77,35,6,15,0
80,27,59,24,32,0
64,31,101,31,33,0
66,28,24,58,12,0
72,43,75,38,24,0
66,81,31,45,19,0
64,37,68,24,28,0
67,0,111,59,16,0
58,35,31,41,20,1
89,6,155,20,9,1
61,91,80,14,4,0
57,41,74,40,29,0
59,69,47,55,20,0
74,29,90,46,25,1
65,19,110,65,24,0
64,49,115,38,47,0
77,3,72,22,40,1
61,17,35,24,21,0
60,32,74,59,32,0
66,77,93,26,28,1
68,65,97,49,36,0
69,14,42,23,20,0
75,15,73,27,14,1
63,54,55,29,28,1
62,62,139,24,38,0
61,63,86,71,21,0
72,84,43,54,13,0
72,54,26,25,4,0
85,0,86,59,21,1
89,2,61,50,10,1
83,0,117,20,9,1
65,15,53,33,29,0
70,10,88,50,29,1
69,24,27,0,3,0
73,18,101,29,14,1
66,57,71,43,22,0
79,53,83,29,14,0
79,26,26,30,10,0
73,94,47,75,4,0
72,11,86,29,28,1
61,76,77,45,30,0
61,38,22,44,9,0
74,42,81,44,32,1
58,60,74,31,35,1
78,4,53,38,16,1
85,10,124,38,26,1
87,4,138,17,28,1
70,75,65,50,19,0
81,31,120,10,9,0
66,65,84,78,7,1
74,14,75,32,25,0
75,42,69,42,34,1
63,58,76,29,16,0
73,49,86,38,26,1
63,82,56,45,31,0
59,85,110,38,8,0
57,46,60,50,16,0
74,47,93,29,17,0
81,16,85,45,39,1
71,55,65,45,22,1
72,42,87,38,20,1
85,2,66,39,27,1
86,3,99,47,19,1
91,3,118,41,25,1
84,19,92,17,23,1
80,29,65,17,27,1
84,11,74,26,33,1
85,2,92,46,24,1
67,73,81,53,29,0
71,95,96,52,22,0
85,14,82,47,50,1
86,0,109,38,26,1
84,10,48,18,30,1
68,31,70,45,31,1
80,46,98,35,15,1
72,83,86,14,20,0
52,100,108,53,13,0
87,17,154,25,12,1
86,6,88,43,13,1
65,65,87,33,22,0
77,45,116,36,14,0
65,27,99,50,20,0
72,24,105,45,10,0
57,62,76,42,24,0
76,14,54,53,15,0
80,68,105,21,14,1
72,32,101,21,18,0
57,85,82,63,12,1
54,61,147,27,7,0
68,45,74,23,30,1
78,7,104,6,16,1
56,37,40,56,25,0
59,70,57,27,12,0
72,10,84,47,15,1
73,97,144,17,12,0
76,46,52,55,29,0
59,48,56,12,39,0
74,46,52,34,26,0
59,59,68,28,14,0
79,24,60,40,19,1
78,3,39,37,18,1
83,10,75,15,26,1
65,28,49,40,24,0
55,39,71,56,4,0
71,62,56,24,19,0
78,19,93,7,27,0
70,65,85,16,29,0
56,59,50,14,20,0
62,98,36,25,4,0
81,11,82,38,23,1
68,36,30,15,13,0
87,5,106,43,14,1
66,76,72,28,14,1
82,20,86,5,19,0
58,81,124,14,27,0
47,93,57,0,1,0
69,36,58,22,34,0
58,81,62,60,10,1
60,0,69,38,19,0
70,44,79,29,15,1
64,38,37,33,15,0
59,52,50,48,22,0
69,79,44,15,13,0
54,63,54,42,21,1
72,0,74,25,3,0
71,43,53,64,12,0
68,90,120,33,16,1
59,33,115,27,21,0
72,17,80,20,48,0
82,7,84,34,29,1
75,43,54,19,14,1
44,82,51,38,9,0
56,58,38,28,30,0
74,11,62,36,19,0
69,37,51,46,23,0
68,78,47,11,17,0
79,1,136,13,13,0
73,38,48,37,27,0
67,95,25,25,10,0
60,97,48,57,12,0
62,63,48,63,17,0
66,88,120,33,12,1
66,79,73,31,23,0
68,76,91,18,30,0
83,10,96,18,27,0
62,45,23,33,6,0
61,24,67,40,27,1
57,66,35,30,5,0
59,31,65,32,22,0
67,3,80,39,19,0
61,31,62,35,12,0
78,7,102,35,26,1
60,35,67,40,15,1
83,9,80,20,4,0
70,77,121,56,15,0
54,86,34,33,7,0
61,42,33,50,7,1
76,3,79,45,20,0
79,3,74,14,26,0
78,33,79,44,16,1
54,91,72,25,9,0
58,37,40,22,34,0
68,5,94,40,19,0
57,89,53,54,25,0
65,18,43,42,31,0
75,59,143,22,9,0
55,43,29,38,12,0
70,5,130,11,6,1
77,22,48,39,17,0
62,3,48,67,0,0
81,0,90,36,31,1
62,84,67,43,28,0
59,82,50,50,14,0
64,53,55,20,16,1
70,39,93,22,23,0
71,22,32,35,17,1
57,21,62,16,15,1
60,30,74,34,22,1
84,1,80,18,22,1
65,72,34,33,15,0
62,3,63,18,31,0
52,69,95,68,43,0
62,65,26,43,6,0
62,75,93,25,23,1
76,4,34,34,30,0
77,66,60,21,24,0
54,108,66,33,5,0
72,15,81,21,42,1
64,71,80,44,15,0
78,30,74,19,25,1
75,2,85,16,20,1
64,24,34,33,12,0
57,75,86,44,24,0
63,69,49,33,22,0
60,57,58,35,27,1
75,49,24,56,8,0
80,57,68,57,28,0
54,65,87,31,24,0
85,0,85,25,32,1
77,22,64,15,27,1
83,18,53,4,25,1
66,60,59,35,31,0
90,0,81,20,8,1
61,89,40,36,9,0
69,43,61,36,26,1
69,118,37,75,4,0
69,8,31,78,7,1
67,28,15,23,12,0
56,94,86,58,19,0
67,60,46,42,10,0
54,99,99,29,10,1
72,50,118,35,19,1
56,0,102,29,17,0
70,48,36,33,7,0
67,10,20,17,17,0
68,45,46,25,11,0
88,4,129,40,10,1
75,100,49,26,17,1
61,62,46,39,31,0
85,3,129,36,14,0
83,30,74,31,12,1
57,97,21,60,5,0
65,54,13,57,5,0
62,28,45,27,9,0
78,35,74,37,41,1
63,48,107,37,16,0
60,46,61,44,12,0
70,54,64,36,13,1
86,9,93,5,38,0
61,74,50,0,4,0
74,34,93,43,19,0
74,12,59,29,24,0
72,22,76,27,31,0
70,3,23,33,6,0
57,91,91,31,10,0
63,12,51,50,11,0
71,21,117,48,29,1
76,4,87,26,24,0
81,2,106,28,17,1
79,27,104,55,20,1
67,73,78,62,10,0
72,29,16,50,4,0
64,32,40,7,27,1
72,82,74,57,41,0
54,77,61,56,9,0
86,13,61,20,18,1
68,16,32,43,7,1
67,90,68,13,34,0
64,49,47,15,23,0
78,58,132,3,22,1
82,5,79,38,7,0
60,44,95,18,42,0
65,55,60,31,36,0
63,83,86,21,13,0
69,45,128,23,25,1
65,66,87,29,39,1
63,67,30,26,26,0
71,44,43,53,15,1
74,52,92,32,26,1
68,26,63,36,21,0
65,27,109,18,10,1
77,31,68,31,32,0
72,23,61,21,23,0
82,12,97,14,21,1
88,0,102,38,8,0
72,58,46,50,9,0
71,17,10,25,4,0
70,51,109,65,13,0
82,14,67,13,13,0
76,2,97,18,17,1
71,32,46,44,15,1
60,79,110,27,35,0
71,53,117,72,19,1
71,37,71,42,20,1
66,34,64,22,7,0
83,11,74,29,24,0
70,12,57,20,42,1
84,24,111,28,18,1
66,97,17,80,4,0
61,68,58,33,12,0
72,68,70,29,16,0
65,5,60,17,3,0
79,12,88,20,45,1
67,53,43,27,19,0
73,38,59,33,9,0
68,26,45,13,28,0
65,59,101,43,19,0
69,45,35,25,11,1
73,37,102,26,25,1
77,34,116,16,19,1
81,0,31,18,10,1
68,39,64,18,37,0
61,81,92,17,18,0
89,6,111,47,19,1
90,4,95,21,24,1
73,78,80,24,32,0
84,2,71,20,15,1
61,41,27,38,7,1
82,3,101,13,32,1
56,43,55,28,28,0
65,66,114,39,28,0
77,0,29,32,19,0
74,15,102,20,39,1
65,23,44,36,13,0
86,0,82,22,27,1
66,1,116,38,26,1
61,57,63,41,43,0
64,48,67,20,20,0
70,32,73,54,13,0
59,56,81,46,34,0
86,8,95,58,20,1
83,8,79,19,21,1
59,98,44,20,13,0
86,2,83,43,21,1
74,96,79,53,28,1
72,36,56,30,27,0
76,17,101,24,18,0
64,2,31,20,4,1
74,65,46,11,9,1
57,90,83,29,21,1
77,40,44,40,15,1
79,45,64,16,28,1
83,18,84,46,13,1
66,33,69,39,17,1
67,0,48,33,2,0
91,0,98,14,13,1
66,33,32,14,13,1
63,33,42,14,24,0
72,0,63,54,12,0
89,11,56,14,13,1
65,33,43,33,25,0
74,22,98,24,37,1
67,39,91,21,28,1
84,14,66,15,13,0
75,10,67,36,30,1
76,20,74,38,33,1
80,21,65,57,21,1
86,3,102,27,21,1
68,25,47,47,35,0
81,22,123,31,28,1
69,0,117,18,8,1
60,68,38,35,19,0
65,42,17,33,13,0
65,71,75,43,21,1
60,64,31,56,15,1
60,70,124,25,29,0
85,36,91,25,8,1
63,16,107,18,15,1
84,12,80,33,15,1
86,5,96,34,35,1
75,36,45,21,27,0
74,21,54,28,24,1
75,16,63,36,39,1
61,51,18,14,20,1
80,6,34,40,13,1
78,11,70,25,42,1
81,12,67,25,21,1
89,0,55,47,14,1
63,11,103,6,14,1
91,3,104,11,18,1
63,71,81,40,41,1
71,60,96,23,29,1
56,66,65,46,19,0
71,74,104,22,35,1
65,11,62,31,42,1
86,0,89,30,18,1
85,10,93,38,44,1
89,2,85,36,31,1
68,69,115,36,36,1
82,20,119,23,37,1
89,1,77,24,37,1
85,6,78,38,42,1
81,13,77,39,31,1
76,37,90,40,32,1
78,10,129,34,47,1
77,4,75,53,18,1
80,38,116,27,15,0
70,57,71,42,32,1
71,3,75,39,22,0
83,12,77,31,12,1
70,19,56,36,32,0
85,5,147,8,12,1
87,25,69,33,10,0
71,39,71,52,26,1
87,1,115,58,12,1
85,4,81,47,27,1
70,69,63,38,19,1
83,4,137,21,24,1
78,77,124,19,33,0
83,1,69,15,33,1
77,41,95,58,44,1
73,13,78,20,36,1
84,0,83,38,32,1
86,0,100,34,28,1
76,81,101,80,9,0
71,57,46,39,17,1
82,10,115,13,30,1
57,11,62,26,33,1
61,48,98,31,15,0
84,5,64,25,16,1
78,7,89,40,5,1
62,35,54,57,42,1
72,4,77,15,21,0
69,77,62,44,15,0
65,42,47,20,16,0
73,24,92,17,34,0
63,65,65,38,18,0
57,64,70,73,6,0
60,88,61,22,25,1
69,0,63,29,41,1
84,0,88,43,7,0
50,99,29,60,13,0
68,86,37,27,11,0
59,105,45,36,11,0
56,33,91,3,29,0
86,8,87,33,18,1
50,76,15,40,5,0
81,9,51,53,29,1
80,1,76,13,30,1
69,53,16,20,5,0
76,4,128,3,35,0
70,83,112,40,10,0
64,73,42,42,12,1
68,7,52,19,35,0
58,90,24,50,17,0
63,36,84,34,33,1
70,77,122,15,18,0
69,40,82,44,35,0
71,34,69,29,34,0
67,34,87,33,4,0
83,35,62,40,15,0
70,57,70,15,26,0
66,65,66,19,19,0
69,79,48,43,20,0
58,65,50,44,9,0
63,42,88,17,17,0
54,81,58,29,25,0
76,44,53,32,19,0
58,40,67,52,23,0
61,99,41,50,6,1
89,2,79,33,11,1
61,43,38,31,24,0
67,33,66,67,13,0
63,47,78,11,34,0
71,32,39,52,22,0
55,87,51,17,3,0
88,0,101,33,21,0
85,2,58,50,22,1
82,2,82,50,22,1
65,86,67,79,23,0
68,45,71,42,11,1
66,79,61,63,24,0
66,42,12,17,11,0
61,78,103,58,13,0
68,38,42,48,24,0
60,18,7,50,1,1
68,70,54,26,26,0
66,51,51,39,14,1
71,41,63,36,27,0
64,78,35,62,25,0
81,0,55,57,7,1
75,64,72,38,21,0
77,25,63,53,38,0
78,37,133,35,23,0
86,0,102,53,18,1
67,83,41,71,19,0
59,85,65,37,27,0
60,80,83,36,7,0
80,1,49,69,13,0
74,17,72,27,26,1
63,56,130,19,27,1
61,18,36,63,6,0
63,45,17,40,6,0
70,45,48,50,20,1
48,77,110,44,6,1
79,31,96,18,28,1
72,76,55,36,14,0
76,0,25,54,11,0
72,0,27,33,2,0
62,35,90,33,33,1
78,20,51,21,14,0
76,35,81,17,23,1
86,12,126,0,2,1
80,7,79,21,28,0
70,25,50,34,38,0
82,0,37,22,9,1
82,0,100,21,28,1
58,70,42,34,34,0
87,0,83,14,22,0
63,72,92,13,13,0
70,55,85,25,20,1
65,60,81,53,17,0
70,23,51,65,45,0
68,52,42,46,13,0
64,64,26,43,14,0
88,1,83,36,14,1
68,74,67,52,22,0
79,0,87,47,29,1
72,37,55,45,30,1
65,21,70,27,9,0
67,25,69,31,36,1
79,28,101,20,18,1
81,0,59,56,15,1
70,57,49,0,11,0
77,3,132,50,8,1
67,53,36,14,14,0
84,18,88,50,12,1
66,33,57,44,33,1
84,35,76,18,17,1
85,37,106,0,4,1
57,98,36,50,10,0
76,22,85,6,32,0
87,1,82,17,17,1
65,83,65,50,28,0
68,42,85,38,32,1
71,35,76,31,13,0
67,99,36,75,12,0
77,26,52,73,30,1
65,24,84,26,29,0
70,15,91,18,20,0
89,2,95,17,18,1
58,68,99,54,34,0
69,47,43,33,12,0
91,8,101,0,9,1
74,23,64,32,22,0
79,32,71,55,31,0
72,33,84,20,22,1
66,55,69,25,20,1
65,60,47,52,21,0
63,99,48,62,23,0
77,29,122,42,19,1
71,71,75,45,11,1
62,48,45,21,23,0
64,52,121,27,33,1
70,43,104,5,37,1
75,24,12,67,6,0
64,73,72,39,35,0
60,75,110,7,15,0
68,4,73,23,22,1
86,2,79,16,25,1
80,37,92,27,21,1
70,40,65,40,10,1
65,12,112,45,8,1
64,45,86,38,33,1
57,81,16,30,10,0
69,54,100,61,18,0
70,17,11,8,12,0
75,1,44,32,22,1
82,0,49,30,22,1
81,3,87,27,36,1
60,48,57,25,26,0
68,13,117,14,21,1
73,58,55,58,40,0
79,6,46,22,22,1
72,1,86,12,25,1
86,3,123,32,22,0
82,25,111,38,24,1
78,8,99,18,32,1
73,39,71,18,22,0
61,15,80,43,6,0
67,12,73,33,37,1
72,89,51,63,8,0
91,2,110,15,27,0
75,36,97,29,21,1
64,55,91,60,36,0
71,49,71,27,32,1
70,23,68,38,21,0
54,90,100,39,16,0
66,12,98,45,10,1
70,20,47,16,33,1
90,0,86,25,12,1
69,44,81,20,13,0
75,2,75,22,22,0
81,12,57,30,35,0
78,79,92,50,17,0
80,1,39,71,7,0
80,9,48,60,18,0
68,0,95,40,14,0
58,104,112,26,14,0
67,36,38,33,19,1
72,28,26,27,13,0
55,93,8,40,4,0
62,90,70,50,14,0
61,22,70,22,8,0
68,76,85,60,22,1
84,14,48,30,23,1
63,81,34,55,9,0
79,13,50,29,21,0
58,73,62,27,15,0
57,98,30,67,9,0
73,7,142,36,34,0
73,23,87,36,21,0
82,16,88,18,31,1
68,44,70,52,23,0
63,50,62,64,13,0
72,63,98,34,36,1
69,48,76,63,24,0
57,92,36,63,19,0
61,64,48,62,11,0
84,18,76,19,31,1
69,53,101,32,16,1
79,22,108,31,25,1
60,28,64,64,10,0
80,44,53,62,13,0
73,15,108,14,26,0
66,28,86,61,26,0
74,74,45,40,5,0
72,39,55,53,30,1
69,72,73,38,31,0
61,86,85,41,28,0
56,100,49,59,14,0
66,33,51,63,27,0
72,88,91,39,16,0
82,32,58,57,13,0
57,44,77,51,38,0
64,92,40,20,14,0
61,99,76,56,12,0
56,80,25,40,13,0
56,13,45,17,23,0
66,30,74,67,31,0
72,47,79,41,23,0
70,69,64,50,28,1
61,77,84,31,36,0
67,22,61,35,17,0
61,75,70,26,34,1
84,21,104,53,13,1
73,46,65,48,27,1
66,80,87,57,9,0
65,72,77,57,26,0
88,0,74,50,10,1
69,83,57,20,18,0
67,16,44,36,14,0
89,10,115,17,20,0
84,23,100,36,11,0
79,25,80,38,25,0
81,12,78,40,25,1
81,16,92,50,16,1
62,30,35,50,20,0
62,87,56,45,26,0
74,3,85,44,43,0
58,65,102,24,45,0
85,5,64,30,42,1
62,69,118,33,16,1
65,76,68,53,35,0
61,101,39,75,16,0
70,33,94,24,25,0
68,78,111,27,47,0
74,18,20,11,9,0
78,3,63,18,37,1
63,52,17,43,13,0
74,69,54,31,32,0
91,5,118,0,8,1
64,16,97,63,29,0
82,4,57,25,8,1
73,34,97,35,28,1
85,4,72,41,32,1
80,2,73,24,28,0
65,77,60,60,19,0
80,22,76,24,40,1
77,50,67,8,12,0
52,82,39,50,25,0
79,55,88,45,38,0
84,19,118,12,15,1
84,8,87,41,22,1
79,40,97,48,28,0
65,27,96,57,25,0
62,68,53,39,22,0
67,68,47,33,15,0
85,10,100,24,25,1
72,80,78,44,15,1
55,84,97,33,26,0
84,11,71,57,20,1
66,50,97,71,15,0
80,13,111,0,12,0
68,59,103,32,16,0
58,71,41,56,31,0
54,33,45,43,13,1
81,28,54,36,22,0
79,2,59,45,29,1
74,33,74,29,21,0
66,76,70,52,22,0
56,32,145,22,14,1
74,38,107,38,46,0
78,3,56,40,14,0
89,2,106,22,9,1
68,90,89,27,31,1
64,64,31,29,14,0
73,101,73,45,22,0
74,17,91,29,23,1
67,55,16,60,9,0
70,29,59,24,45,1
66,100,122,57,40,1
84,10,75,40,18,1
85,1,109,17,29,1
84,6,94,50,28,0
69,28,103,25,20,1
79,9,70,23,44,1
79,0,117,0,5,0
88,3,147,52,27,1
64,70,35,33,15,0
70,27,105,33,35,1
60,50,57,61,36,0
75,57,91,38,24,0
88,0,91,40,9,1
77,29,83,39,22,0
61,80,57,58,23,0
76,13,38,31,15,0
65,46,68,43,25,1
74,48,65,40,24,0
86,21,143,0,11,1
71,75,104,30,39,1
74,42,140,21,24,0
61,78,87,58,38,0
66,69,75,33,15,0
77,42,121,25,20,1
90,2,97,41,16,1
71,0,101,58,11,0
78,20,81,36,14,1
74,53,83,41,29,0
80,32,52,25,11,1
74,7,80,69,36,0
68,0,63,65,20,0
80,34,65,42,36,1
66,6,146,45,11,0
61,65,63,41,26,0
55,69,60,47,28,0
89,5,119,36,11,1
87,0,111,24,28,1
74,3,82,38,14,0
71,42,80,33,12,1
63,51,17,14,7,0
72,70,100,32,27,1
81,42,61,25,18,1
61,53,53,65,39,1
61,95,86,70,7,0
79,15,72,14,13,0
78,0,54,52,26,0
55,36,85,30,20,1
74,28,79,23,40,1
70,51,93,44,27,1
69,16,84,55,17,0
66,47,49,19,24,1
73,21,29,55,17,0
71,52,78,43,13,1
67,29,47,36,13,0
61,80,81,46,21,0
84,0,66,57,49,1
72,38,53,38,11,1
57,69,106,24,40,0
63,66,62,44,16,0
56,77,92,49,32,0
72,75,86,29,17,0
54,50,58,56,36,1
74,11,81,46,21,0
60,71,57,62,19,0
74,47,59,50,13,0
66,49,51,32,31,0
61,39,87,45,21,0
64,53,38,29,16,0
87,19,65,50,8,0
72,67,61,52,21,0
77,9,87,36,40,1
62,64,70,60,9,0
82,45,96,65,15,1
74,20,89,26,35,1
57,62,93,32,21,1
63,43,37,37,19,0
71,70,114,30,10,1
77,4,102,43,35,1
73,70,74,48,20,1
61,41,120,57,27,0
62,89,30,29,7,0
64,62,83,58,33,1
58,28,71,42,24,0
62,58,65,40,18,0
75,44,84,32,28,0
58,61,48,24,23,0
66,107,82,50,15,0
72,38,127,40,42,1
84,16,62,47,18,1
63,83,20,20,5,0
54,79,22,67,6,0
89,1,77,41,22,0
61,63,99,58,14,0
72,66,125,55,33,0
65,53,80,24,17,0
73,74,66,50,20,0
69,38,90,26,19,0
56,12,115,32,16,0
71,1,147,36,26,1
57,94,133,36,24,0
72,57,69,23,25,1
56,74,27,12,16,0
68,5,114,38,18,0
80,22,80,36,33,1
74,5,67,21,18,1
75,14,99,23,27,0
81,3,84,32,30,1
54,30,87,41,24,1
68,66,69,30,38,0
81,21,92,50,30,1
74,54,52,56,16,0
73,31,53,25,19,0
56,53,82,46,25,0
80,0,61,48,24,0
78,21,63,36,22,0
60,58,36,36,27,0
87,7,88,56,8,1
79,20,49,50,29,1
73,73,106,18,22,0
74,80,84,30,31,1
71,18,81,27,14,0
75,25,98,33,33,1
75,13,116,17,27,0
67,67,117,58,22,1
90,2,90,7,15,1
60,51,58,57,19,0
84,32,104,15,26,1
80,34,34,20,1,0
60,40,85,38,27,0
78,21,32,0,3,0
78,65,148,19,31,0
59,49,13,40,14,0
70,81,31,25,4,0
62,54,50,29,14,0
62,8,70,25,15,0
64,68,52,55,21,0
75,5,94,47,31,1
82,0,88,35,17,0
84,6,113,12,16,1
69,44,104,38,13,1
88,6,104,19,26,1
71,42,116,39,29,0
90,1,80,53,17,1
78,25,95,55,49,1
68,55,52,75,14,1
70,69,65,34,29,0
65,9,90,48,28,0
75,46,95,50,22,1
61,41,58,57,22,0
73,15,66,14,14,1
81,5,34,19,15,0
70,86,46,11,16,0
56,82,80,45,17,0
65,37,80,32,25,0
75,65,73,43,27,1
83,38,135,27,36,0
65,43,65,50,29,1
62,62,74,21,28,0
63,31,79,29,16,0
75,57,86,57,20,0
87,1,79,36,24,1
65,33,9,22,8,0
76,15,54,40,19,0
68,54,46,50,13,0
65,66,56,33,26,0
68,0,69,68,19,0
73,18,56,63,32,1
82,9,54,44,18,0
87,3,67,8,11,1
50,43,91,35,44,0
70,3,64,50,12,0
60,103,40,44,14,0
65,66,108,30,27,0
68,47,58,44,15,0
55,46,100,54,25,0
76,14,94,27,42,1
78,51,63,9,10,0
84,16,74,63,14,1
56,73,24,44,15,0
65,35,50,60,29,0
73,56,100,58,39,1
74,23,91,47,35,1
72,25,60,78,22,0
78,9,50,38,16,1
61,92,78,76,27,0
88,0,133,50,15,1
67,60,92,59,24,0
59,61,81,43,47,0
66,23,94,55,33,1
63,74,58,50,15,0
71,49,71,43,34,0
72,27,124,36,13,1
72,56,49,36,11,0
79,33,99,34,33,1
56,53,76,44,37,0
85,3,72,11,28,1
69,17,90,42,23,1
59,47,62,43,27,0
75,64,74,36,22,0
73,57,65,0,2,1
69,42,39,11,9,0
68,16,138,33,26,1
70,32,61,9,31,1
70,43,55,45,20,0
65,93,80,63,46,1
77,14,69,4,20,1
66,0,68,39,18,0
89,0,74,17,15,1
92,0,127,0,10,1
85,2,90,76,34,1
83,12,105,60,36,1
60,26,76,34,35,1
67,18,78,36,47,1
79,16,67,18,33,1
77,12,130,18,16,1
74,34,72,49,35,0
61,79,103,18,8,0
78,43,86,52,24,1
78,34,83,19,25,1
67,40,118,29,27,1
91,2,81,40,5,1
74,63,65,21,40,1
63,26,99,56,13,0
79,33,103,36,42,1
62,43,95,24,30,0
80,40,81,45,27,1
72,21,69,58,40,1
84,19,103,26,31,1
82,2,103,31,28,1
85,10,101,33,6,0
91,0,89,25,12,1
68,62,93,35,32,1
78,27,73,43,35,0
72,22,98,64,33,1
57,22,92,19,34,0
79,49,106,42,45,0
67,37,71,14,21,1
89,0,77,8,25,1
